Unnamed: 0,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date,neg,neu,pos,compound,sentiment
2813,I don't understand who are these people to dislike. If you can't support him stop disliking him at least someone is putting in efforts to make knowledge and learning process easy what is the problem of you dislikers.,UgyBn7OsErqQYLBXvh14AaABAg,http://www.youtube.com/channel/UCWgnLYGIFV2QCWLfIhzKngw,omjee shukla,1,1,2020-07-18 08:57:46+00:00,I3FBJdiExcg,1,Beginner Kaggle Data Science Project Walk-Through (Titanic),2020-07-18,0.216,0.679,0.105,-0.6212,negative
5513,"Hi ken,  great video!. but I got an error:  AttributeError: 'Tweet' object has no attribute '_dict_'",Ugy2ckPpwySoZTPlj2J4AaABAg,http://www.youtube.com/channel/UCrXu031CBHyMp3nCWu42Dfg,Sebastian Becerra,7,1,2020-02-02 15:22:17+00:00,zF_Q2v_9zKY,7,Scrape Twitter Data in Python with Twitterscraper Module,2020-02-02,0.313,0.566,0.12,-0.6239,negative
576,"Just waste money, after several years, this job market will just be saturated. It is just a ponds trap.",Ugzd6P9ETFbdsWJ0JMl4AaABAg,http://www.youtube.com/channel/UCyYy69F_uwz_XOqUwyqkkDw,Larry B,2,0,2020-10-15 01:51:50+00:00,4OZip0cgOho,2,How I Would Learn Data Science (If I Had to Start Over),2020-10-15,0.242,0.758,0.0,-0.6249,negative
3176,"I'm medical personnel, now pursuing my PhD, I was never good on Data science, its not our primary goal in medicine. But now after entering Phd my supervisor recommends R so that I can be able to analyze my data, it kills me. Any advice?",UgzL-Z5wPsFrSg5xcTN4AaABAg,http://www.youtube.com/channel/UCJsX4kcPJAu_4mBzvZIGiPQ,anwar salim,3,4,2020-07-05 13:58:06+00:00,4OZip0cgOho,3,How I Would Learn Data Science (If I Had to Start Over),2020-07-05,0.135,0.816,0.049,-0.6253,negative
5144,"Hi Ken: Thank you so much for your video!! I am wondering if you mind helping me with two more problems? First, when scraping a thread using twitter scraper, the result only shows the first tweet of that threat. How can I scrape all the tweets of a thread? Second, how can I use twitter scraper to scrape the comments and retweets of specific tweets? Look forward to your reply!",UgwmszhMIWL-j51RHLN4AaABAg,http://www.youtube.com/channel/UC2vM0kfyqlpL54qeOYoRekw,Zhi LIN,2,1,2020-04-17 03:10:25+00:00,zF_Q2v_9zKY,2,Scrape Twitter Data in Python with Twitterscraper Module,2020-04-17,0.106,0.83,0.064,-0.626,negative
1952,Shit 5 months is quick? So in the meanwhile what do you do? Work at Mac Donald’s or live with your parents?,UgzYTD7PMPKx8S_EIDp4AaABAg,http://www.youtube.com/channel/UCO-uFvJ-X55nZRUK0YfA3zg,A. G-E,2,1,2020-08-19 16:43:30+00:00,SsGKZe4dVyk,2,How a Subscriber Landed a Data Analyst Job in Less Than a Year (Ray Ojel) - KNN EP. 09,2020-08-19,0.171,0.829,0.0,-0.6298,negative
1137,"I tried to implement this code using sublime and run it on windows powershell. I got an error on line tweets = query_tweets, unexpected keyword argument begindate.",Ugyq07Kt921ESPdsKrd4AaABAg,http://www.youtube.com/channel/UCHuZ-HKIQZWK9N_VxVJ3n5g,ade putri,1,0,2020-09-18 13:28:33+00:00,zF_Q2v_9zKY,1,Scrape Twitter Data in Python with Twitterscraper Module,2020-09-18,0.191,0.809,0.0,-0.6369,negative
2632,Name it THANOS. as he beat up thor in infinity war pretty bad.,UgzBAUFDIt_r5-RKrlp4AaABAg,http://www.youtube.com/channel/UCcYpg1z9L6eRiA3cqQsaF3g,Kiran Anugula,0,1,2020-07-24 16:03:16+00:00,_rbrdNTpZGo,0,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-24,0.359,0.485,0.155,-0.6369,negative
4523,"Im getting interested in programming and have a regular science degree with no background in mathematics.. The idea excites me.. but with no experience in maths its probably too bigger decision for myself :(( maybe ill just stick to Spatial science, we will see",UgzH6sVWTJfepcU1HmV4AaABAg,http://www.youtube.com/channel/UCeRc50-fKQO7mLYlxwBECTw,Eric Inglis,1,7,2020-05-16 08:17:28+00:00,m5pwx3hgtzM,1,3 Reasons You Should NOT Become a Data Scientist,2020-05-16,0.162,0.76,0.078,-0.6369,negative
4956,"Hi Everyone, can anyone please assist with this error:
StaleElementReferenceException: stale element reference: element is not attached to the page document
  (Session info: chrome=81.0.4044.138)


I don't get this error unless I try to scrape a large number of jobs, which is weird.",Ugx1yT4OY5zmLCgofXR4AaABAg,http://www.youtube.com/channel/UC2kyBmIX0ho7GCZhw-GGbHg,Dengyuan Tan,3,1,2020-05-06 00:37:50+00:00,GmW4F6MHqqs,3,Data Science Project from Scratch - Part 2 (Data Collection),2020-05-06,0.175,0.746,0.079,-0.6542,negative
4256,I got the same Salary Estimate values from start to end... I don't know why and it's really a pain in the ass,UgyhwBkiBSokXunezel4AaABAg,http://www.youtube.com/channel/UCJfskxHl5JdH0W6b6vDIcuA,뽀잉,8,1,2020-05-24 12:33:00+00:00,GmW4F6MHqqs,8,Data Science Project from Scratch - Part 2 (Data Collection),2020-05-24,0.265,0.634,0.101,-0.659,negative
1447,"Is data science mainly used to do evil such as face recognition and surveillance in communist China? I've just completed first and second stage working on C++,  and I'm presently doing research for next stage of study.",UgzUOy8MLqT94zz5x-Z4AaABAg,http://www.youtube.com/channel/UCKKvldnzF63IZjbS0B5lGbA,黎銘,1,1,2020-09-03 10:04:58+00:00,uXLnbdHMf8w,1,Why I'm Starting Data Science Over Again.,2020-09-03,0.109,0.891,0.0,-0.6597,negative
2117,"50:00 to 55:00 
a real data scientist problems 
😅😅😅😅
we cannot figure out the problem even if it is in front of us",Ugw_d1U0vNSqggzDx3N4AaABAg,http://www.youtube.com/channel/UCZ5zGW3xdip-Gcj2boFsvjA,Karthik C,1,1,2020-08-10 10:36:28+00:00,QWgg4w1SpJ8,1,Data Science Project from Scratch - Part 4 (Exploratory Data Analysis),2020-08-10,0.213,0.787,0.0,-0.6597,negative
4454,I was using the jupyter notebook on Mozilla and I’m getting the driver error again and again. I tried to fix it but it shows unicodeescape error,UgzE5IPIzWOrszPpgc14AaABAg,http://www.youtube.com/channel/UCnDDdelZe3DOwtvO6xyY83w,Aditi Patra,1,0,2020-05-18 07:49:39+00:00,GmW4F6MHqqs,1,Data Science Project from Scratch - Part 2 (Data Collection),2020-05-18,0.19,0.81,0.0,-0.6597,negative
736,You guys killed this.,UgyAXiduiXFO7YANS_J4AaABAg,http://www.youtube.com/channel/UCE4arYNI6013ZPj_vatkmSw,dolu solana,1,1,2020-10-05 18:25:00+00:00,WRF_dKZ_i24,1,Sh*t Data Scientists Say (Parody),2020-10-05,0.6,0.4,0.0,-0.6705,negative
4077,Ridiculous mic. Completely useless.,Ugx-9vjWOQ_nyTJJ8TZ4AaABAg,http://www.youtube.com/channel/UCpGWUMzCa9Otyw-Kte7Twzg,Ojus Singhal,1,0,2020-05-29 01:14:41+00:00,xjhW1rSQeik,1,Data Science Advice for College Students,2020-05-29,0.737,0.263,0.0,-0.6801,negative
966,"Hey Ken, regarding getting a Masters Degree, I am confused on which to pursue (MS Data Science, MS Stats and Data Science, MS Information Technology). I want to get into a Data Science career path but I am worried that Data Science would be a fad and I would be struggling to land jobs upon graduation. Most of the job descriptions for a data scientist I encountered requires MS in Computer Science, Statistics, etc",UgxYY4SMpVn1EnVVYn14AaABAg,http://www.youtube.com/channel/UCXZMh_f_MAJ2FacArJe5-4A,yjhew97,1,0,2020-09-27 03:37:13+00:00,Q9FjwzKFPuM,1,Data Science Certificate vs Bootcamp vs Masters Degree,2020-09-27,0.114,0.837,0.049,-0.6858,negative
1311,"couldn't agree anymore :)

I think that kind of mindset must be had for all kind of goals that we want to achieve, because some people usually blame the abstract way instead of choosing one and develop little by little",UgzHQnjYta-11wshmCh4AaABAg,http://www.youtube.com/channel/UCIATEk73FsDc-AlFinkAaZQ,YUDHISTIRA ADINUGRAHA HUTABARAT,1,1,2020-09-09 08:55:07+00:00,XjC3FPL-S78,1,The REAL Reason You're Struggling to Learn Data Science,2020-09-09,0.161,0.809,0.03,-0.6898,negative
2654,"""Po"" should be the name ....
From kung fu panda. Because of it's black & white look and it's a panda and a beast...you know right panda..pandas....right...",UgzpEBMV5Ia97uQbLp14AaABAg,http://www.youtube.com/channel/UCsKfP-spzzaK5vA56FYdv7g,Gourav Kolhatkar,5,12,2020-07-24 15:26:22+00:00,_rbrdNTpZGo,5,Building a Deep Learning BEAST (NVIDIA TITAN RTX + RYZEN 3900X),2020-07-24,0.17,0.83,0.0,-0.6908,negative
3968,"I am really interesting in data science, but unfortunately I'm very bad at math and statistic
is there any chance that I can made it?",UgxZCVP0YmpvWeuMngB4AaABAg,http://www.youtube.com/channel/UC4kZp6dcO9V3tUB_UM-IKHQ,Liam account,2,1,2020-06-01 15:24:12+00:00,4OZip0cgOho,2,How I Would Learn Data Science (If I Had to Start Over),2020-06-01,0.261,0.598,0.141,-0.6997,negative
2526,"Hi ken, I got problem after execute the code. it said that 'x out failed'. can u suggest me what's wrong with my code?",Ugxj6D5MZvAF6XaUJVB4AaABAg,http://www.youtube.com/channel/UCIwrRhSPNAUx1h01I8DxdFg,Dark Light,2,0,2020-07-26 09:53:36+00:00,GmW4F6MHqqs,2,Data Science Project from Scratch - Part 2 (Data Collection),2020-07-26,0.225,0.775,0.0,-0.7003,negative
5112,"In my case, replace in data_Cleaning.py this line:
df['job_state'] = df['Location'].apply(lambda x: x.split("","")[1]) #list index out of range
for
#Solved list index out of range in case on the city does no have "",""

 df['job_state'] = df['Location'].apply(lambda x: x.split("","")[1] if  len(x.split("","")) == 2 else x.split("","")[0]) 
# se soluciona problema de fuera de indice, cuando se presenten ciudades sin siglas.",UgyS0fqkYNFTyWf3bNV4AaABAg,http://www.youtube.com/channel/UCYnPamm0k4Zr6lwSlHLyEaA,VHNGROUP Integramos Seguridad y Tecnología.,0,1,2020-04-20 00:09:38+00:00,fhi4dOhmW-g,0,Data Science Project from Scratch - Part 3 (Data Cleaning),2020-04-20,0.099,0.901,0.0,-0.7003,negative
5185,followed this through and get an error - TypeError: get_jobs() missing 2 required positional arguments: 'path' and 'slp_time'. not clear i have these variables set properly. thanks.,UgwKHImEqfH6jFomU-94AaABAg,http://www.youtube.com/channel/UCHf7YdDg4d60jMg78gRfphQ,snakesnarroz,1,0,2020-04-12 05:38:41+00:00,GmW4F6MHqqs,1,Data Science Project from Scratch - Part 2 (Data Collection),2020-04-12,0.309,0.6,0.092,-0.7081,negative
340,"3:12 The hell is this person coding? Skynet's Terminator OS?

Not a single Stackoverflow window in sight.",UgyRqYyDNLr-60Z3ZON4AaABAg,http://www.youtube.com/channel/UCZh79NT6AHQ8Df2SyxipeUw,7/11 inside job,3,8,2020-10-30 15:11:56+00:00,domVw8isGOI,3,How I Chose My Masters Degree for Breaking into Data Science,2020-10-30,0.248,0.752,0.0,-0.7149,negative
5164,"Thant you for this helpfull tutorial. Can you please show us how to scrap tweets of a specific account(user) ? 
because i tried to add a user argument but apperently query_tweets has no argument named user",UgznQnGl0QI4aj9vjeN4AaABAg,http://www.youtube.com/channel/UCsCM_p0RJJ4KZlM8KRsItMg,Lakri Akriche,2,1,2020-04-15 07:25:46+00:00,zF_Q2v_9zKY,2,Scrape Twitter Data in Python with Twitterscraper Module,2020-04-15,0.208,0.748,0.044,-0.7311,negative
4860,"I would start by not learning it and start learning software engineering. Data scientist  are looked down in the tech industry. Any software engineer can do their job but it is boring as hell. Apart from that, your end product is nothing but a power point or report showing your results. Who would feel proud of that?",UgxzCTNzqaEFhAYYwkV4AaABAg,http://www.youtube.com/channel/UCzBBb795JCPC967SqhtlRoQ,ThePabs213,0,0,2020-05-10 17:17:50+00:00,4OZip0cgOho,0,How I Would Learn Data Science (If I Had to Start Over),2020-05-10,0.143,0.794,0.063,-0.7351,negative
5349,"Hi Ken, this video help me a lot, but there's an error that I get said ""Traceback (most recent call last) : "" and there's a lot of error message down below anyway to fix it?",Ugyxn2svX-io-mJt0Np4AaABAg,http://www.youtube.com/channel/UCjhDUtKdSx1X3ByMbSyPXwg,罐頭,0,0,2020-03-22 16:54:52+00:00,zF_Q2v_9zKY,0,Scrape Twitter Data in Python with Twitterscraper Module,2020-03-22,0.192,0.758,0.05,-0.7391,negative
4129,"Books: 
The 1% Rule ,by Tommy Baker
Weapons of Math Destruction, by Cathy O'Neil
Why We Sleep, by Matthew Walker, PhD
Thinking in Bets, by Annie Duke (Poker champion)
The 4 Disciplines of Execution
Mathletics, by Winston
Ultralearning, by Scott H Young
Sprawlball
See also Kaggle.com",Ugxh7iOFF9Jmh4BEUc14AaABAg,http://www.youtube.com/channel/UCt9ggStjTOnI8DIiCZ-k3fA,Ben Weeks,1,13,2020-05-27 05:12:09+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-05-27,0.136,0.864,0.0,-0.765,negative
4633,"Hey Ken, thank you so much for this. I am currently trying to transition from consulting to data science, but have been really struggling to find ways to demonstrate my knowledge to potential employers. This really helped! Projects don't look like so daunting now!",Ugz-WM6JtIuVOO1DEYt4AaABAg,http://www.youtube.com/channel/UCWdrwV1RqCe33Y3RWP4wZdw,Grant Chan,2,3,2020-05-14 00:39:40+00:00,MpF9HENQjDo,2,Data Science Project from Scratch - Part 1 (Project Planning),2020-05-14,0.15,0.814,0.036,-0.7676,negative
1611,"Thanks for the recommendations Ken! I really appreciate it. I want to dive into machine learning, but my math and statistics knowledge are not good enough yet. Do you think the book Think Stats is a good book to learn statistics basics? After learning statistics, the book Hands On Machine Learning is good for beginners?",UgwqMci0nmFmvZsWCax4AaABAg,http://www.youtube.com/channel/UCa0lQh740_aSYrEcFhJCpxA,andres soria,1,1,2020-08-29 23:15:57+00:00,uXLnbdHMf8w,1,Why I'm Starting Data Science Over Again.,2020-08-29,0.163,0.752,0.085,-0.7751,negative
5475,"Hi Ken, I want to pursue career in Data Science and I'm struggling with it. Though I'm in final year of undergraduate degree in computer science  but I haven't worked on real projects. I really have this passion and feel that I can do work but Argh ! I find myself stuck every single time.  Despite the fact that people appreciate me for 'Learning new things without hesitation' but I do not progress. I have been using online free resources about data analysis, machine learning for about two months but I couldn't progress from regression and classification. When I learn I deeply grasp a concept... and I've discussed this thing with my professor many times but I didn't get satisfactory answer. Am I missing something , doing wrong ? Or is it just I worry too much ?",Ugzn_E-DBuUFikuQIwN4AaABAg,http://www.youtube.com/channel/UClMhDjIMkOGlVXVgG31D_gA,Aamir Khan Maarofi,7,0,2020-02-14 19:18:26+00:00,xjhW1rSQeik,7,Data Science Advice for College Students,2020-02-14,0.165,0.722,0.112,-0.7844,negative
300,"Hey. I am a graduate with Statistics as my subject. I am about to complete a diploma in Data Science. No technical background or job experience. I want to dive deeper into Data Science. What would you suggest me pick between getting a masters in Statistics, or drop and focus on more Data Science learning for one year. I am really confused with this decision :-(",UgyNBeRZiUu1cSkqPPl4AaABAg,http://www.youtube.com/channel/UCIhE-Ewc1VRZhsZhOpyY94A,Raghav Bhattar,1,1,2020-11-01 21:49:19+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-11-01,0.145,0.835,0.02,-0.796,negative
3876,What's stupidity: the stupidity when you press dislike before you watching the video. Thanks for your effort guys and for those who pressed dislike go far away.,UgyAE7LLAXd91pjafvV4AaABAg,http://www.youtube.com/channel/UCpriL2BA3T7tUPkAP5wt0sg,M G,1,20,2020-06-05 00:47:18+00:00,4qZINLzwYyk,1,The State of Data Science with Krish Naik & The Data Professor [Panel Discussion],2020-06-05,0.306,0.613,0.081,-0.7964,negative
3504,"Ken Jee thank you for this video. I’m just. Beginner and while I’m trying to run the code I keep getting the following error even though selenium is already installed.

ModuleNotFoundError: no module named ‘selenium’

I tried manually installing selenium by unpacking the taz file, still the error is there. What has gone wrong?",UgzTRv3LefXstNDUUS94AaABAg,http://www.youtube.com/channel/UCKC9XO1LMjM8yI7HC4vs3Qw,Laksrini Akshila Anurangi,1,1,2020-06-17 16:01:07+00:00,GmW4F6MHqqs,1,Data Science Project from Scratch - Part 2 (Data Collection),2020-06-17,0.178,0.781,0.042,-0.802,negative
353,"How can anyone think the courses on Kaggle is good, I'll never know. I tried them, and was completely speechless. They are so bad, it's insane. And the Instructors are technicians who are so over the hill. I think that's why they're so bad. I need someone who's a beginner like me, not someone who's been working for 10 years.",UgzZkBZLUJfQvQYH5Zd4AaABAg,http://www.youtube.com/channel/UCugpvBS2oXlKLPNpXCcb9_A,Three Point 14,1,0,2020-10-29 01:01:07+00:00,4OZip0cgOho,1,How I Would Learn Data Science (If I Had to Start Over),2020-10-29,0.175,0.746,0.079,-0.8199,negative
726,"I've recently been failing so many software engineering internship interviews . To be honest , I'm sick and tired of how hard SWE is. With all of it's Data structures, algorithms  and it's challenges on leetcode ,  it gets really stressful. I took a udemy course on data structure and brushed up my coding skills for Java , but I still struggled . I've been looking into other fields such as Maching learning , Cybersecurity , and Data science.  what do ya'll think I should do ?",Ugygo4mc7wmp1S5qwxx4AaABAg,http://www.youtube.com/channel/UC50Fl9Ndprt8G1kn3IY8_6g,Ahmed Fathalla,2,4,2020-10-05 23:53:34+00:00,4OZip0cgOho,2,How I Would Learn Data Science (If I Had to Start Over),2020-10-05,0.155,0.806,0.04,-0.8199,negative
3982,Hi Ken! I love all your tutorials but in this one I am facing some problems. I keep getting the error 'ModuleNotFoundError: No module named 'selenium' ' on the console.,UgxnOckShX6bOu3-TZd4AaABAg,http://www.youtube.com/channel/UCXvJHhK9zvHju0I7CRW1dOQ,elisa pashku,2,1,2020-06-01 12:28:57+00:00,GmW4F6MHqqs,2,Data Science Project from Scratch - Part 2 (Data Collection),2020-06-01,0.293,0.632,0.075,-0.8221,negative
4111,"Hello Ken
I face problem after building a model that is I am struggling to enhance my accuracy. My data overfits and my accuracy keeps on stuck there and then and there's no one to guide me. What to do?",UgyMWUPQs1sjUHz3FOZ4AaABAg,http://www.youtube.com/channel/UClKe0-WJHdRtandvGQwGaoQ,Deepti Gupta,1,2,2020-05-27 17:29:40+00:00,a3VWq9smqhM,1,How to ULTRALEARN Data Science,2020-05-27,0.227,0.773,0.0,-0.8271,negative
5797,"Hi! I am using your code to retrieve tweets from specific Twitter accounts...


from twitterscraper import query_tweets
import datetime as dt
import pandas as pd

begin_date = dt.date(2018,12,1)
end_date = dt.date(2019,4,19)

limit = 12600

user = 'AleFerruzcal'

tweets = query_tweets(begindate = begin_date, enddate = end_date, limit=limit, user=user)


BUT I GOT THIS ERROR:

TypeError: query_tweets() got an unexpected keyword argument 'user'


Could you tell me, how should I take in the 'user' filter into your code?",UgwRX3G-SEkVgkk-FhZ4AaABAg,http://www.youtube.com/channel/UCDjeHc1o5a_BaPh0h0g76Jg,KARLA MACIAS,0,1,2019-05-10 11:29:28+00:00,zF_Q2v_9zKY,0,Scrape Twitter Data in Python with Twitterscraper Module,2019-05-10,0.115,0.885,0.0,-0.8478,negative
